Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,STOCHk_14_3_3,STOCHd_14_3_3,RSI_14,CMO_14,CCI_14_0.015,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,EMA_10,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2,ADX_14,DMP_14,DMN_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,FWMA_10,WILLR_14,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,OBV,AD
2003-12-01 00:00:00-05:00,0.75,0.75,0.6000000238418579,0.699999988079071,4700,0.0,0.0,0.0,29.629624233324183,22.927686537450914,46.61835831125564,-6.763283377488715,-66.66664860465497,-0.014981131139612414,-0.01239513977147812,-0.002585991368134294,-1.4138818436572673,-1.9342595470555837,0.5203777033983163,0.7115049831773768,,0.920284328295863,0.06,0,14.361819359861872,40.59020854371623,36.17198101475944,0.6499999761580001,0.6899999856948853,0.7299999952317705,11.594205903236968,0.6249999999995566,0.6898601255216799,-66.66667108182565,0.7250000089406967,0.75,0.6500000059604645,0.7750000059604645,0.5,200377.0,105565.28002908462
2003-12-02 00:00:00-05:00,0.6499999761581421,0.6499999761581421,0.550000011920929,0.550000011920929,7500,0.0,0.0,0.0,18.518514593932743,23.809519664680597,35.4921545176634,-29.015690964673187,-154.68163061025714,-0.02720004281503441,-0.019691241157520092,-0.007508801657514318,-4.576856493379158,-4.07778735742198,-0.49906913595717856,0.6821404429489317,,0.898067269313367,0.06,0,13.505351252963953,34.0607742967285,35.715351754508376,0.5433809697394507,0.6599999904632569,0.776619011187063,35.33909769966841,0.02837891340707885,0.6356643313294523,-100.0,0.7250000089406967,0.75,0.6500000059604645,0.7750000059604645,0.6000000238418579,192877.0,98065.28002908464
2003-12-03 00:00:00-05:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,0,0.0,0.0,0.0,11.111109639391444,19.753082822216083,35.49215451766341,-29.015690964673187,-156.33331123391878,-0.0364632922152649,-0.023163592446200462,-0.013299699769064435,-6.657963423585089,-4.9271154301023286,-1.7308479934827607,0.6581149100347494,,0.8771832338698207,0.06,0,12.710059439415883,34.060774296728496,35.71535175450836,0.49435341947305533,0.6299999952316284,0.7656465709902015,43.062405328654265,0.20511609724271584,0.6024475543649046,-100.0,0.7250000089406967,0.75,0.6500000059604645,0.7750000059604645,0.6000000238418579,192877.0,98065.28002908464
2003-12-04 00:00:00-05:00,0.6000000238418579,0.6499999761581421,0.6000000238418579,0.6499999761581421,2000,0.0,0.0,0.0,7.407404954541299,12.345676395955119,45.54142097033479,-8.917158059330424,-66.66666978324939,-0.035328082578684916,-0.017622706247696383,-0.017705376330988534,-8.115183582375014,-5.107468471113803,-3.0077151112612115,0.6566394675117299,,0.8575522405528871,0.06,0,12.739034636556706,41.35476226673843,31.764632842303538,0.5000000198681689,0.6199999928474427,0.7399999658267165,38.709669149561144,0.6249999586078284,0.6202797122768589,-77.7777851363761,0.7250000089406967,0.75,0.6500000059604645,0.7750000059604645,0.550000011920929,194877.0,100065.28002908462
2003-12-05 00:00:00-05:00,0.6000000238418579,0.6499999761581421,0.6000000238418579,0.6499999761581421,4000,0.0,0.0,0.0,20.74073351950304,13.086416037811885,45.54142097033479,-8.917158059330418,-56.42701891032273,-0.03403607408759013,-0.013064558205281275,-0.020971515882308854,-9.011374137006868,-4.8029272205965245,-4.2084469164103435,0.655432287265623,,0.8390991068349697,0.06,0,12.7659401767589,39.03002206846608,29.97899765050706,0.5000000198681689,0.6199999928474427,0.7399999658267165,38.709669149561144,0.6249999586078284,0.6314685173801609,-60.000014305114746,0.7250000089406967,0.75,0.6500000059604645,0.7750000059604645,0.6000000238418579,194877.0,104065.2800290846
2003-12-08 00:00:00-05:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,1000,0.0,0.0,0.0,29.074069336363376,19.074069270135862,41.76824416762637,-16.463511664747266,-86.17882869462355,-0.03662454141936944,-0.012522420429648465,-0.024102120989720973,-10.246262562542638,-4.830252516905835,-5.416010045636803,0.6453536939158475,,0.8217531611401272,0.06,0,12.790923892660935,36.80207007824051,28.26770557480059,0.510557312887155,0.6,0.689442687112845,29.81422903761503,0.5000001332800859,0.619230769730948,-74.99999254941896,0.7250000089406967,0.75,0.6500000059604645,0.7750000059604645,0.5,193877.0,104065.2800290846
2003-12-09 00:00:00-05:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,450,0.0,0.0,0.0,21.666664381822073,23.82715574589612,38.346760576617115,-23.30647884676576,-134.490739801753,-0.042223774138309134,-0.014497322518870526,-0.027726451619438607,-11.258865566116148,-4.674284416383475,-6.5845811497326725,0.6280166608258623,,0.8054479721869753,0.06,0,12.116690336478994,34.67071859580924,32.42200264929425,0.510557312887155,0.6,0.689442687112845,29.81422903761503,0.22049146949270104,0.5923076972261175,-100.0,0.7250000089406967,0.75,0.6500000059604645,0.7750000059604645,0.550000011920929,193427.0,104065.2800290846
2003-12-10 00:00:00-05:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,710,0.0,0.0,0.0,8.333335816860338,19.691356511681885,38.34676057661712,-23.30647884676576,-115.44715494431624,-0.04612945476838082,-0.014722402519153764,-0.03140705224922705,-11.096014651054988,-3.609146801057852,-7.486867849997136,0.6138318155704199,,0.7901210945710125,0.06,0,11.490616320024339,34.670718595809234,32.422002649294235,0.510557312887155,0.6,0.689442687112845,29.81422903761503,0.22049146949270104,0.5758741335435347,-100.0,0.7749999910593033,0.75,0.6500000059604645,0.7750000059604645,0.44999998807907104,193427.0,104065.2800290846
2003-12-11 00:00:00-05:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,250,0.0,0.0,0.0,0.0,10.000000066227427,38.34676057661712,-23.306478846765764,-96.17117508240943,-0.04866376916780013,-0.013805373534858459,-0.03485839563294167,-10.925925917954107,-2.7512464543655764,-8.17467946358853,0.6022260330886943,,0.7757138296120075,0.06,0,10.909261876173586,34.67071859580922,32.42200264929422,0.500000029802254,0.5800000071525574,0.6599999845028608,27.586198746118676,0.3124999767170902,0.565384624721287,-100.0,0.7749999910593033,0.75,0.6500000059604645,0.7750000059604645,0.44999998807907104,193427.0,104065.2800290846
2003-12-12 00:00:00-05:00,0.6000000238418579,0.699999988079071,0.6000000238418579,0.699999988079071,22000,0.0,0.0,0.0,24.99999751647296,11.111111111111057,52.82600836684953,5.65201673369905,64.0845198850608,-0.038128960195552675,-0.002616451650088801,-0.035512508545463874,-10.428305271394285,-1.8029006462446038,-8.625404625149681,0.6200031158142173,,0.7621710005505428,0.06,0,12.056558356589283,46.31936812537195,26.640941878526952,0.4733809888129396,0.5900000095367431,0.7066190302605466,39.53187079280581,0.9716210865929329,0.6171328683833143,-25.00000745058104,0.7749999910593033,0.75,0.625,0.7750000059604645,0.5,215427.0,126065.28002908456
2003-12-15 00:00:00-05:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,0.0,0.0,0.0,49.99999503294592,24.999997516472916,52.82600836684953,5.652016733699052,110.09390260392516,-0.02944067441734677,0.004857467302493687,-0.034298141719840455,-10.428305271394285,-1.4423205169956823,-8.985984754398602,0.6345480016805543,,0.7494407412327659,0.06,0,13.121905088403858,46.31936812537194,26.640941878526945,0.4630306411773134,0.6100000023841858,0.7569693635910583,48.1866756171943,0.8061862178478216,0.6486013948500573,-25.00000745058104,0.7749999910593033,0.75,0.625,0.7750000059604645,0.5,215427.0,126065.28002908456
2003-12-16 00:00:00-05:00,0.699999988079071,0.800000011920929,0.699999988079071,0.800000011920929,5750,0.0,0.0,0.0,83.33332836627922,52.777773638565996,60.07550442401163,20.151008848023267,175.37158149083066,-0.014320896769916547,0.015981795959939128,-0.030302692729855675,-8.867223262700534,0.09500919335845381,-8.962232456058988,0.6646301853606223,0.550000011920929,,0.02,1,14.940163408732394,52.82326779752147,23.413148033734252,0.4660928159566224,0.6600000023841858,0.8539071888117491,58.759753250634134,0.8609974754314795,0.7069930092438117,0.0,0.7749999910593033,0.7249999940395355,0.675000011920929,0.7750000059604645,0.5,221177.0,131815.28002908456
2003-12-17 00:00:00-05:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,5000,0.0,0.0,0.0,78.33332767089185,70.55555035670562,51.544971229986224,3.0899424599724465,82.93172507049087,-0.010288925907947943,0.016011013457526188,-0.02629993936547413,-8.612662371946637,0.27965606728988135,-8.892318439236519,0.6710610585821585,0.555000011920929,,0.02,0,16.628546134751748,46.72644418640762,20.710819312047846,0.5300000011920558,0.6899999976158142,0.8499999940395726,46.376810717858895,0.531249970896162,0.7048951016439424,-40.000009536743164,0.7749999910593033,0.7249999940395355,0.675000011920929,0.7750000059604645,0.550000011920929,216177.0,131815.28002908456
2003-12-18 00:00:00-05:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,6200,0.0,0.0,0.0,59.99999841054276,73.88888481590456,44.708209382446725,-10.583581235106555,-30.555537894917332,-0.014989926785352159,0.009048010064097577,-0.024037936849449736,-7.230046345807184,1.3298176747434676,-8.559864020550652,0.6581408704475583,0.559900011920929,,0.02,0,16.655835999295896,41.560565122291386,29.476697513538944,0.5735089011326737,0.7,0.8264910988673262,36.140313962093245,0.10471536316152313,0.6646853218545448,-79.99999523162842,0.7749999910593033,0.7249999940395355,0.675000011920929,0.7750000059604645,0.550000011920929,209977.0,131815.28002908456
2003-12-19 00:00:00-05:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0,0.0,0.0,0.0,33.33333333333331,57.222219804922595,44.70820938244672,-10.583581235106555,-24.947571769541476,-0.018502221754425507,0.004428572076019384,-0.02293079383044489,-5.8238630047383575,2.188800812649837,-8.012663817388194,0.64756980742834,0.564702011920929,,0.02,0,16.681176587801176,41.56056512229137,29.476697513538934,0.5303337269743703,0.6800000071525574,0.8296662873307444,44.01949370703747,0.23273878653410002,0.6398601536150579,-79.99999523162842,0.824999988079071,0.7249999940395355,0.675000011920929,0.7750000059604645,0.550000011920929,209977.0,131815.28002908456
2003-12-22 00:00:00-05:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,6750,0.0,0.0,0.0,20.000004768371564,37.77777883741583,44.70820938244672,-10.583581235106559,-26.92306252155702,-0.021043168277153246,0.0015101004426333192,-0.022553268719786565,-4.8169547045045205,2.5565672903069396,-7.37352199481146,0.6389207558671615,0.569407971920929,,0.02,0,16.704707134270365,41.560565122291365,29.476697513538927,0.5000000298022861,0.6600000143051148,0.8199999988079435,48.48484273785534,0.31250001164157626,0.6244755420651469,-79.99999523162842,0.824999988079071,0.7249999940395355,0.675000011920929,0.7750000059604645,0.5,209977.0,131815.28002908456
2003-12-23 00:00:00-05:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,2000,0.0,0.0,0.0,20.000004768371564,24.44444762335877,44.708209382446725,-10.583581235106555,-33.333321169117156,-0.022794130159322856,-0.0001926891516290316,-0.022601441007693825,-4.337230440695767,2.4290332432925554,-6.766263683988322,0.6318442591352881,0.574019812720929,,0.02,0,16.726556927420326,41.56056512229136,29.47669751353892,0.5400000452994628,0.6200000166893005,0.6999999880791382,25.80644168915501,0.3750000000001062,0.6153846353917689,-79.99999523162842,0.8499999940395355,0.75,0.675000011920929,0.675000011920929,0.5,209977.0,131815.28002908456
2003-12-24 00:00:00-05:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0,0.0,0.0,0.0,20.000004768371564,20.000004768371564,44.70820938244672,-10.583581235106559,-29.8540861903432,-0.023906204224734107,-0.0010438105736322242,-0.022862393651101882,-3.205126728803188,2.848909564148108,-6.054036292951296,0.6260543981728462,0.5785394167049289,,0.02,0,16.746846021059575,41.560565122291344,29.47669751353891,0.6000000238418579,0.6000000238418579,0.6000000238418579,3.7007432683628634e-14,1.0,0.6094405809482495,-79.99999523162842,0.8499999940395355,0.75,0.7000000178813934,0.675000011920929,0.550000011920929,209977.0,131815.28002908456
2003-12-26 00:00:00-05:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0,0.0,0.0,0.0,20.000004768371564,20.000004768371564,44.708209382446725,-10.583581235106557,-26.801793001515996,-0.024505051948634837,-0.0013141266380263632,-0.023190925310608474,-1.691540787973659,3.48999640398211,-5.181537191955769,0.6213172392035756,0.5829686286092489,,0.02,0,16.765685893724594,41.56056512229133,29.4766975135389,0.6000000238418579,0.6000000238418579,0.6000000238418579,3.7007432683628634e-14,1.0,0.6062937287183909,-79.99999523162842,0.8499999940395355,0.75,0.7000000178813934,0.675000011920929,0.5,209977.0,131815.28002908456
2003-12-29 00:00:00-05:00,0.550000011920929,0.6000000238418579,0.550000011920929,0.6000000238418579,7000,0.0,0.0,0.0,20.000004768371564,20.000004768371564,44.70820938244672,-10.583581235106552,-46.66666666666664,-0.024694974787034196,-0.001203239581140575,-0.02349173520589362,-0.15060088884337225,4.024749042489918,-4.17534993133329,0.6174413818650815,,0.800000011920929,0.02,1,15.878458047845653,38.26128341666322,35.075183506917746,0.6000000238418579,0.6000000238418579,0.6000000238418579,3.7007432683628634e-14,1.0,0.6034965265047301,-79.99999523162842,0.8624999970197678,0.75,0.675000011920929,0.675000011920929,0.5,209977.0,138815.28002908453
2003-12-30 00:00:00-05:00,0.6000000238418579,0.6499999761581421,0.6000000238418579,0.6499999761581421,6500,0.0,0.0,0.0,26.666665077209448,22.22222487131748,50.2507997537832,0.5015995075663913,11.382090277120422,-0.020573750332777085,0.0023343878984932315,-0.022908138231270317,1.4602226730118057,4.508458083476077,-3.048235410464271,0.6233611262820016,,0.795000011920929,0.02,0,15.767943506491667,43.123713332906384,32.312725343869566,0.5700000524519541,0.6100000143051147,0.6499999761582754,13.11474128364636,0.9999999999983332,0.6213286764971859,-60.000014305114746,0.8499999940395355,0.75,0.625,0.675000011920929,0.44999998807907104,216477.0,145315.2800290845
2003-12-31 00:00:00-05:00,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0,0.0,0.0,0.0,33.333325386047335,26.666665077209405,50.25079975378319,0.5015995075663807,25.735255378052848,-0.017110412081347337,0.004638180919938385,-0.02174859300128572,1.1111121546940994,3.327478052126697,-2.2163658974325973,0.6282045535322089,,0.7901000119209289,0.02,0,15.665322860948681,43.12371333290638,32.31272534386955,0.5710102566329074,0.6200000047683716,0.6689897529038358,15.803144438286447,0.8061862178472118,0.6318181757326726,-60.000014305114746,0.8499999940395355,0.75,0.5999999940395355,0.675000011920929,0.44999998807907104,216477.0,145315.2800290845
2004-01-02 00:00:00-05:00,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6499999761581421,0,0.0,0.0,0.0,39.99998569488522,33.333325386047285,50.25079975378319,0.5015995075663839,16.799958752935613,-0.014201979980297375,0.006037290416790679,-0.020239270397088054,0.7598793834856067,2.380996224734563,-1.6211168412489565,0.632167357646015,,0.785298011920929,0.02,0,15.570032261515909,43.12371333290635,32.31272534386953,0.5810102470961633,0.6299999952316284,0.6789897433670935,15.552301113098714,0.7041241452314712,0.638461525623615,-60.000014305114746,0.8499999940395355,0.75,0.5999999940395355,0.675000011920929,0.44999998807907104,216477.0,145315.2800290845
2004-01-05 00:00:00-05:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,3000,0.0,0.0,0.0,33.333325386047335,35.55554548899325,44.659416941495415,-10.681166117009164,-54.79081797786015,-0.01575004812031444,0.003591377821418891,-0.019341425941733333,-1.2742090719170518,0.2775262154655238,-1.5517352873825756,0.6263187514998045,,0.780592051920929,0.02,0,14.539497061204,39.26165839177547,38.374633128093606,0.5810102470961633,0.6299999952316284,0.6789897433670935,15.552301113098714,0.19381378215279607,0.6237762249433078,-79.99999523162842,0.824999988079071,0.75,0.5999999940395355,0.675000011920929,0.44999998807907104,213477.0,145315.2800290845
2004-01-06 00:00:00-05:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0,0.0,0.0,0.0,26.666665077209455,33.33332538604729,44.659416941495415,-10.68116611700917,-48.56711692286925,-0.016783434291321453,0.0020463933203295065,-0.01882982761165096,-1.9999988115750833,-0.35861081935400607,-1.6413879922210772,0.6215335282892688,,0.775980211120929,0.02,0,13.582571518057225,39.26165839177544,38.374633128093585,0.5810102470961633,0.6299999952316284,0.6789897433670935,15.552301113098714,0.19381378215279607,0.6146853245221652,-79.99999523162842,0.7750000059604645,0.75,0.5999999940395355,0.675000011920929,0.44999998807907104,213477.0,145315.2800290845
2004-01-07 00:00:00-05:00,0.6000000238418579,0.6000000238418579,0.5,0.5,20000,0.0,0.0,0.0,13.333336512247712,24.444442325168126,35.49770881710664,-29.004582365786707,-189.5834504627373,-0.02537901300195866,-0.005239348312246161,-0.0201396646897125,-2.4327114779565098,-0.6330587885883461,-1.7996526893681637,0.5994365231457653,,0.771460607136929,0.04,0,14.055782871725755,32.50860078185813,48.97427842492724,0.49045550591054266,0.6,0.7095444940894573,36.51483136315248,0.04356446286411819,0.5706293766315167,-100.0,0.7250000089406967,0.75,0.574999988079071,0.6500000059604645,0.5,193477.0,125315.28002908455
2004-01-08 00:00:00-05:00,0.5,0.5,0.5,0.5,0,0.0,0.0,0.0,6.666668256123857,15.555556615193632,35.49770881710665,-29.004582365786717,-260.6896759166247,-0.031824221245313034,-0.009347645244480424,-0.02247657600083261,-2.5681338219879613,-0.6147849060958379,-1.9533489158921233,0.5813571553010807,,0.7606021828514519,0.04,0,14.495193414417962,32.508600781858114,48.97427842492721,0.4500000079472376,0.5700000047683715,0.6900000015895055,42.10526169026891,0.20833330573870804,0.5433566470246215,-100.0,0.7125000059604645,0.75,0.574999988079071,0.6500000059604645,0.5,193477.0,125315.28002908455
2004-01-09 00:00:00-05:00,0.550000011920929,0.6000000238418579,0.550000011920929,0.6000000238418579,20500,0.0,0.0,0.0,22.222231052541343,14.074078606970929,47.89466260289965,-4.210674794200705,-30.701732811614953,-0.028534006756336328,-0.0048459446044029734,-0.023688062151933354,-2.873562939192029,-0.7361712186399245,-2.1373917205521047,0.5847467677630401,,0.7501780955373938,0.04,0,13.70505653602254,43.73282411293644,40.82956302581257,0.4620204012335807,0.5600000143051147,0.6579796273766487,34.99271806023568,0.704124145231823,0.5650349763723521,-33.33330684237589,0.7125000059604645,0.75,0.574999988079071,0.6500000059604645,0.550000011920929,213977.0,145815.28002908445
2004-01-12 00:00:00-05:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0,0.0,0.0,0.0,44.44446210508267,24.44445380458258,47.89466260289965,-4.210674794200714,12.280734115910992,-0.025631029515612802,-0.0015543738909435563,-0.024076655624669246,-3.177083123979781,-0.8317531227421413,-2.34533000123764,0.5875200870500978,,0.7401709717158981,0.04,0,12.97135800608393,43.732824112936434,40.82956302581256,0.4620204012335807,0.5600000143051147,0.6579796273766487,34.99271806023568,0.704124145231823,0.5783216944941274,-33.33330684237589,0.7125000059604645,0.75,0.574999988079071,0.6500000059604645,0.75,213977.0,145815.28002908445
2004-01-13 00:00:00-05:00,0.5,0.550000011920929,0.5,0.550000011920929,27800,0.0,0.0,0.0,55.555577631353344,40.74075692965908,43.09206183277145,-13.815876334457103,-121.73913779616286,-0.027053130582634477,-0.002381179966372181,-0.024671950616262296,-3.2494760595598233,-0.7233168466577466,-2.5261592129020767,0.5806982552084308,,0.7305641328472622,0.04,0,13.171753485281846,36.66168125434967,50.39680734026601,0.4605572714960745,0.550000011920929,0.6394427523457834,32.52463217681288,0.5000000000000007,0.5674825319043406,-66.66665342118793,0.7125000059604645,0.75,0.574999988079071,0.6500000059604645,0.5,186177.0,173615.28002908433
2004-01-14 00:00:00-05:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,500,0.0,0.0,0.0,55.555577631353344,51.851872455929744,48.638472040546226,-2.723055918907552,20.28988451798527,-0.02387040960632225,0.0006412328079520371,-0.02451164241427429,-2.9442696555501113,-0.3344883541184278,-2.6097813014316835,0.5842076676872356,,0.7213415675333716,0.04,0,12.60599661360154,41.73448826924676,46.36049436469189,0.4899999976157496,0.5700000166893006,0.6500000357628515,28.070181309190385,0.687499999999849,0.5797202978934441,-33.33330684237589,0.7125000059604645,0.75,0.574999988079071,0.6500000059604645,0.5,186677.0,173615.28002908433
2004-01-15 00:00:00-05:00,0.5,0.5,0.5,0.5,3000,0.0,0.0,0.0,33.333346578812005,48.148167280506186,40.19974221566404,-19.600515568671938,-145.83333830038683,-0.029082007215042616,-0.0036562918406146602,-0.025425715374427955,-3.7037043414488653,-0.8751384320137454,-2.82856590943512,0.5688971826531928,,0.7124879048320367,0.04,0,13.188874309057733,35.59435718694347,54.25213529403406,0.4899999976157496,0.5700000166893006,0.6500000357628515,28.070181309190385,0.06250000000035473,0.5489510602050728,-100.0,0.7125000059604645,0.75,0.550000011920929,0.6500000059604645,0.550000011920929,183677.0,173615.28002908433
2004-01-16 00:00:00-05:00,0.5,0.550000011920929,0.44999998807907104,0.550000011920929,17200,0.0,0.0,0.0,38.88890268626201,42.59260896547574,45.309106477353716,-9.381787045292565,-93.33333333333321,-0.028845143909492554,-0.00273554282805168,-0.026109601081440875,-5.079365204311059,-1.800639435900751,-3.278725768410308,0.5654613334291447,,0.7039883886387552,0.06,0,13.730117883409912,30.726088781264895,46.83202780886711,0.48516684872795457,0.5600000143051147,0.6348331798822748,26.7261298805566,0.43318468952195627,0.5489510606218885,-49.99998509883792,0.7125000059604645,0.75,0.5250000059604645,0.625,0.550000011920929,200877.0,190815.2800290843
2004-01-20 00:00:00-05:00,0.5,0.5,0.4000000059604645,0.44999998807907104,44100,0.0,0.0,0.0,23.333336710929952,31.85186199200128,38.266995647113795,-23.466008705772406,-147.13376131896268,-0.03630805753601052,-0.008158765163655712,-0.028149292372354806,-7.241746325321648,-3.1704164455290718,-4.071329879792576,0.5444683615473132,,0.6887490846051741,0.08,0,14.723502855539088,25.165982358860372,44.389339706647206,0.42801959256663286,0.5300000071525574,0.6319804217384819,38.48317479609776,0.10776772972382165,0.5108391634234182,-80.00000476837215,0.7125000059604645,0.75,0.5000000149011612,0.6000000089406967,0.44999998807907104,156777.0,190815.26688625934
2004-01-21 00:00:00-05:00,0.44999998807907104,0.44999998807907104,0.44999998807907104,0.44999998807907104,0,0.0,0.0,0.0,30.00000178813923,30.740747061777018,38.2669956471138,-23.46600870577241,-122.2222328461975,-0.04174130259911135,-0.010873608181405238,-0.030867694417706114,-9.431939428454907,-4.2884876389298645,-5.1434517895250425,0.5272922936439964,,0.6656491583135974,0.08,0,15.645931758230466,25.165982358860365,44.389339706647185,0.39338093668309226,0.5100000023841857,0.6266190680852792,45.73296672780947,0.24275212228633067,0.48706293397850087,-80.00000476837215,0.7125000059604645,0.75,0.5000000149011612,0.6000000089406967,0.4000000059604645,156777.0,190815.26688625934
2004-01-22 00:00:00-05:00,0.5,0.5,0.5,0.5,5000,0.0,0.0,0.0,26.666664282480568,26.666667593849876,43.37083382449392,-13.258332351012157,-55.69892602788859,-0.04153382923207505,-0.008532907851495145,-0.0330009213805799,-9.663409184209986,-3.615965915747954,-6.047443268462032,0.522330058435997,,0.6443972261253468,0.08,0,15.66932141995541,30.058779690543048,41.48707614098715,0.415166832038658,0.4899999976158142,0.5648331631929704,30.544149363784058,0.5668153104780491,0.49195804004068977,-59.999997615813925,0.7000000029802322,0.75,0.5000000149011612,0.6000000089406967,0.4000000059604645,161777.0,190815.26688625934
2004-01-23 00:00:00-05:00,0.550000011920929,0.550000011920929,0.5,0.5,4900,0.0,0.0,0.0,36.666663388411294,31.111109819676987,43.37083382449392,-13.258332351012161,-26.81992474361885,-0.04089795888203718,-0.006317630001165815,-0.03458032888087136,-9.90099035220742,-3.082837666996311,-6.81815268521111,0.5182700478112703,,0.6248454485121562,0.08,0,14.948837779963148,34.659494751301786,38.75806719341411,0.415166832038658,0.4899999976158142,0.5648331631929704,30.544149363784058,0.5668153104780491,0.4951048939378111,-50.00000745057993,0.7000000029802322,0.75,0.5000000149011612,0.6000000089406967,0.4000000059604645,161777.0,185915.26688625937
2004-01-26 00:00:00-05:00,0.5,0.5,0.5,0.5,0,0.0,0.0,0.0,46.66666249434203,36.66666338841125,43.37083382449392,-13.258332351012157,-44.72222404761412,-0.039933696255858964,-0.00428269389999008,-0.035651002355868884,-8.08080829163292,-1.0101244851374478,-7.070683806495472,0.5149482209364938,,0.6068578131080209,0.08,0,14.279817257113189,34.65949475130178,38.7580671934141,0.4310101886957897,0.4799999952316284,0.528989801767467,20.412419592711988,0.7041241452315251,0.49685314610287856,-50.00000745057993,0.7250000089406967,0.75,0.5000000149011612,0.5499999970197678,0.44999998807907104,161777.0,185915.26688625937
2004-01-27 00:00:00-05:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,100,0.0,0.0,0.0,58.333327124516664,47.22221766908996,48.67107577620243,-2.6578484475951494,47.53086369673755,-0.03473453004215976,0.0007331778509672982,-0.03546770789312706,-6.405895903771135,0.53183032217947,-6.937726225950605,0.5213212738427547,,0.5903091885362164,0.08,0,13.570967575088671,39.29092486030719,36.010838982012885,0.43675443171764033,0.5,0.5632455682823596,25.2982273129439,0.8952847075205658,0.5167832207846474,-25.000003725289965,0.7250000089406967,0.75,0.5000000149011612,0.5249999910593033,0.44999998807907104,161877.0,185915.26688625937
2004-01-28 00:00:00-05:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,2000,0.0,0.0,0.0,66.66666169961331,57.222217106157295,48.67107577620243,-2.657848447595145,43.749999456728716,-0.030265274119265384,0.00416194701908934,-0.034427221138354724,-6.825938873431862,0.08942988201499524,-6.915368755446857,0.5265355898569681,,0.5750844539301563,0.08,0,12.912750013208763,39.29092486030718,36.01083898201287,0.47101019823252943,0.5200000047683716,0.5689898113042138,18.842233110234016,0.8061862178472642,0.5297202868061466,-25.000003725289965,0.7250000089406967,0.75,0.4750000089406967,0.5249999910593033,0.44999998807907104,161877.0,185915.26688625937
2004-01-29 00:00:00-05:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,0,0.0,0.0,0.0,74.99999627470996,66.66666169961327,48.67107577620243,-2.6578484475951405,37.499999456728624,-0.02641881692475523,0.006406723370879601,-0.03282554029563483,-7.248858850380114,-0.26679207594660515,-6.982066774433509,0.5308018484140519,,0.5610776980925809,0.08,0,12.301547991463135,39.29092486030718,36.010838982012864,0.48101020061671435,0.5300000071525574,0.5789898136884004,18.486719198002472,0.7041241452315063,0.5370629458994298,-25.000003725289965,0.7250000089406967,0.7750000059604645,0.4750000089406967,0.5249999910593033,0.4000000059604645,161877.0,185915.26688625937
2004-01-30 00:00:00-05:00,0.5,0.5,0.5,0.5,3000,0.0,0.0,0.0,66.66666169961331,69.44443989131214,43.576984184981846,-12.846031630036293,-42.628207198422736,-0.02709274666149808,0.004586234907309403,-0.03167898156880748,-7.356322269046583,-0.2994043956904582,-7.056917873356125,0.5252015123387697,,0.550000011920929,0.08,0,11.895875630810671,36.095424775244844,41.215027231666745,0.48101020061671435,0.5300000071525574,0.5789898136884004,18.486719198002472,0.1938137821527432,0.5230769285788903,-50.00000745057993,0.7250000089406967,0.7750000059604645,0.4750000089406967,0.5249999910593033,0.4000000059604645,158877.0,185915.26688625937
